命令语法不正确。
INFO - 11/24/25 21:08:51 - 0:00:00 - ============ Initialized logger ============
INFO - 11/24/25 21:08:51 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1124-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBDB15K_0.2_v1_norm_0.2
                                     
INFO - 11/24/25 21:08:51 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBDB15K --data_split norm --data_rate '0.2' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.2' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota

C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/24/25 21:08:53 - 0:00:01 - 94.56% entities have images
INFO - 11/24/25 21:08:53 - 0:00:01 - image feature shape:(27793, 4096)
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity : 14951, #right entity: 12842
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity not in train set: 12382, #right entity not in train set: 10273
INFO - 11/24/25 21:08:54 - 0:00:03 - relation feature shape:(27793, 1000)
INFO - 11/24/25 21:08:54 - 0:00:03 - attribute feature shape:(27793, 341)
INFO - 11/24/25 21:08:54 - 0:00:03 - -----dataset summary-----
INFO - 11/24/25 21:08:54 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBDB15K\norm
INFO - 11/24/25 21:08:54 - 0:00:03 - triple num:	 691241
INFO - 11/24/25 21:08:54 - 0:00:03 - entity num:	 27793
INFO - 11/24/25 21:08:54 - 0:00:03 - relation num:	 1624
INFO - 11/24/25 21:08:54 - 0:00:03 - train ill num:	 2569 	 test ill num:	 10277
INFO - 11/24/25 21:08:54 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/24/25 21:08:55 - 0:00:04 - Random init...
INFO - 11/24/25 21:08:55 - 0:00:04 - total params num: 10576806
INFO - 11/24/25 21:08:55 - 0:00:04 - warmup_steps: 75
INFO - 11/24/25 21:08:55 - 0:00:04 - total_steps: 500
INFO - 11/24/25 21:08:55 - 0:00:04 - weight_decay: 0.0005
loading raw data...
27793
getting a sparse tensor r_adj...

  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [0/1000] Step [2/500] LR [0.00001] Loss 91.85035 :   0%|          | 0/1000 [00:35<?, ?it/s]
Train | Ep [0/1000] Step [2/500] LR [0.00001] Loss 91.85035 :   0%|          | 1/1000 [00:35<9:48:49, 35.36s/it]
Train | Ep [1/1000] Step [3/500] LR [0.00001] Loss 91.85165 :   0%|          | 1/1000 [00:35<9:48:49, 35.36s/it]
Train | Ep [1/1000] Step [3/500] LR [0.00001] Loss 91.85165 :   0%|          | 2/1000 [00:35<4:07:14, 14.86s/it]
Train | Ep [2/1000] Step [4/500] LR [0.00002] Loss 91.69087 :   0%|          | 2/1000 [00:36<4:07:14, 14.86s/it]
Train | Ep [2/1000] Step [4/500] LR [0.00002] Loss 91.69087 :   0%|          | 3/1000 [00:36<2:18:06,  8.31s/it]
Train | Ep [3/1000] Step [5/500] LR [0.00003] Loss 91.33397 :   0%|          | 3/1000 [00:36<2:18:06,  8.31s/it]
Train | Ep [3/1000] Step [5/500] LR [0.00003] Loss 91.33397 :   0%|          | 4/1000 [00:36<1:26:52,  5.23s/it]
Train | Ep [4/1000] Step [6/500] LR [0.00003] Loss 90.87305 :   0%|          | 4/1000 [00:37<1:26:52,  5.23s/it]
Train | Ep [4/1000] Step [6/500] LR [0.00003] Loss 90.87305 :   0%|          | 5/1000 [00:37<58:33,  3.53s/it]  
Train | Ep [5/1000] Step [7/500] LR [0.00004] Loss 90.29666 :   0%|          | 5/1000 [00:37<58:33,  3.53s/it]
Train | Ep [5/1000] Step [7/500] LR [0.00004] Loss 90.29666 :   1%|          | 6/1000 [00:37<41:29,  2.50s/it]
Train | Ep [6/1000] Step [8/500] LR [0.00005] Loss 89.66396 :   1%|          | 6/1000 [00:38<41:29,  2.50s/it]
Train | Ep [6/1000] Step [8/500] LR [0.00005] Loss 89.66396 :   1%|          | 7/1000 [00:38<30:41,  1.85s/it]
Train | Ep [7/1000] Step [9/500] LR [0.00005] Loss 89.00111 :   1%|          | 7/1000 [00:38<30:41,  1.85s/it]
Train | Ep [7/1000] Step [9/500] LR [0.00005] Loss 89.00111 :   1%|          | 8/1000 [00:38<23:29,  1.42s/it]
Train | Ep [8/1000] Step [10/500] LR [0.00006] Loss 88.34683 :   1%|          | 8/1000 [00:39<23:29,  1.42s/it]
Train | Ep [8/1000] Step [10/500] LR [0.00006] Loss 88.34683 :   1%|          | 9/1000 [00:39<18:40,  1.13s/it]
Train | Ep [9/1000] Step [11/500] LR [0.00007] Loss 87.65034 :   1%|          | 9/1000 [00:39<18:40,  1.13s/it]
Train | Ep [9/1000] Step [11/500] LR [0.00007] Loss 87.65034 :   1%|          | 10/1000 [00:39<15:25,  1.07it/s]
Train | Ep [10/1000] Step [12/500] LR [0.00007] Loss 86.96172 :   1%|          | 10/1000 [00:40<15:25,  1.07it/s]
Train | Ep [10/1000] Step [12/500] LR [0.00007] Loss 86.96172 :   1%|          | 11/1000 [00:40<13:07,  1.26it/s]
Train | Ep [11/1000] Step [13/500] LR [0.00008] Loss 86.19728 :   1%|          | 11/1000 [00:40<13:07,  1.26it/s]
Train | Ep [11/1000] Step [13/500] LR [0.00008] Loss 86.19728 :   1%|          | 12/1000 [00:40<11:35,  1.42it/s]
Train | Ep [12/1000] Step [14/500] LR [0.00009] Loss 85.37508 :   1%|          | 12/1000 [00:41<11:35,  1.42it/s]
Train | Ep [12/1000] Step [14/500] LR [0.00009] Loss 85.37508 :   1%|▏         | 13/1000 [00:41<10:30,  1.57it/s]
Train | Ep [13/1000] Step [15/500] LR [0.00009] Loss 84.47102 :   1%|▏         | 13/1000 [00:41<10:30,  1.57it/s]
Train | Ep [13/1000] Step [15/500] LR [0.00009] Loss 84.47102 :   1%|▏         | 14/1000 [00:41<09:48,  1.67it/s]
Train | Ep [14/1000] Step [16/500] LR [0.00010] Loss 83.43788 :   1%|▏         | 14/1000 [00:42<09:48,  1.67it/s]
Train | Ep [14/1000] Step [16/500] LR [0.00010] Loss 83.43788 :   2%|▏         | 15/1000 [00:42<09:14,  1.78it/s]
Train | Ep [15/1000] Step [17/500] LR [0.00011] Loss 82.41324 :   2%|▏         | 15/1000 [00:42<09:14,  1.78it/s]
Train | Ep [42/1000] Step [44/500] LR [0.00029] Loss 55.90743 :   4%|▍         | 43/1000 [00:56<07:44,  2.06it/s]
Train | Ep [43/1000] Step [45/500] LR [0.00029] Loss 55.17365 :   4%|▍         | 43/1000 [00:56<07:44,  2.06it/s]
Train | Ep [43/1000] Step [45/500] LR [0.00029] Loss 55.17365 :   4%|▍         | 44/1000 [00:56<07:43,  2.06it/s]
Train | Ep [44/1000] Step [46/500] LR [0.00030] Loss 54.46502 :   4%|▍         | 44/1000 [00:57<07:43,  2.06it/s]
Train | Ep [44/1000] Step [46/500] LR [0.00030] Loss 54.46502 :   4%|▍         | 45/1000 [00:57<07:42,  2.06it/s]
Train | Ep [45/1000] Step [47/500] LR [0.00031] Loss 53.79754 :   4%|▍         | 45/1000 [00:57<07:42,  2.06it/s]
Train | Ep [45/1000] Step [47/500] LR [0.00031] Loss 53.79754 :   5%|▍         | 46/1000 [00:57<07:41,  2.07it/s]
Train | Ep [46/1000] Step [48/500] LR [0.00031] Loss 53.04866 :   5%|▍         | 46/1000 [00:58<07:41,  2.07it/s]
Train | Ep [46/1000] Step [48/500] LR [0.00031] Loss 53.04866 :   5%|▍         | 47/1000 [00:58<07:40,  2.07it/s]
Train | Ep [47/1000] Step [49/500] LR [0.00032] Loss 52.32516 :   5%|▍         | 47/1000 [00:58<07:40,  2.07it/s]
Train | Ep [47/1000] Step [49/500] LR [0.00032] Loss 52.32516 :   5%|▍         | 48/1000 [00:58<07:37,  2.08it/s]
Train | Ep [48/1000] Step [50/500] LR [0.00033] Loss 51.75041 :   5%|▍         | 48/1000 [00:59<07:37,  2.08it/s]
Train | Ep [48/1000] Step [50/500] LR [0.00033] Loss 51.75041 :   5%|▍         | 49/1000 [00:59<07:36,  2.08it/s]
Train | Ep [49/1000] Step [51/500] LR [0.00033] Loss 51.13288 :   5%|▍         | 49/1000 [00:59<07:36,  2.08it/s]INFO - 11/24/25 21:09:59 - 0:01:08 - Ep 49 | l2r: acc of top [1, 10, 50] = [0.2905 0.6136 0.8033], mr = 78.572, mrr = 0.398, Loss = 51.1329

INFO - 11/24/25 21:09:59 - 0:01:08 - Ep 49 | r2l: acc of top [1, 10, 50] = [0.2917 0.6135 0.8036], mr = 91.280, mrr = 0.399, Loss = 51.1329

INFO - 11/24/25 21:09:59 - 0:01:08 - Best model update in Ep 49: MRR from [0.0] --> [0.3978256986056843] ... 


Train | Ep [49/1000] Step [51/500] LR [0.00033] Loss 51.13288 :   5%|▌         | 50/1000 [01:03<27:33,  1.74s/it]
Train | Ep [50/1000] Step [52/500] LR [0.00034] Loss 50.48947 :   5%|▌         | 50/1000 [01:04<27:33,  1.74s/it]
Train | Ep [50/1000] Step [52/500] LR [0.00034] Loss 50.48947 :   5%|▌         | 51/1000 [01:04<21:33,  1.36s/it]
Train | Ep [51/1000] Step [53/500] LR [0.00035] Loss 49.91061 :   5%|▌         | 51/1000 [01:04<21:33,  1.36s/it]
Train | Ep [51/1000] Step [53/500] LR [0.00035] Loss 49.91061 :   5%|▌         | 52/1000 [01:04<17:34,  1.11s/it]
Train | Ep [52/1000] Step [54/500] LR [0.00035] Loss 49.26742 :   5%|▌         | 52/1000 [01:05<17:34,  1.11s/it]
Train | Ep [52/1000] Step [54/500] LR [0.00035] Loss 49.26742 :   5%|▌         | 53/1000 [01:05<14:40,  1.07it/s]
Train | Ep [53/1000] Step [55/500] LR [0.00036] Loss 48.80371 :   5%|▌         | 53/1000 [01:05<14:40,  1.07it/s]
Train | Ep [53/1000] Step [55/500] LR [0.00036] Loss 48.80371 :   5%|▌         | 54/1000 [01:05<12:38,  1.25it/s]
Train | Ep [54/1000] Step [56/500] LR [0.00037] Loss 48.28413 :   5%|▌         | 54/1000 [01:06<12:38,  1.25it/s]
Train | Ep [54/1000] Step [56/500] LR [0.00037] Loss 48.28413 :   6%|▌         | 55/1000 [01:06<11:11,  1.41it/s]
Train | Ep [55/1000] Step [57/500] LR [0.00037] Loss 47.83241 :   6%|▌         | 55/1000 [01:06<11:11,  1.41it/s]
Train | Ep [55/1000] Step [57/500] LR [0.00037] Loss 47.83241 :   6%|▌         | 56/1000 [01:06<10:05,  1.56it/s]
Train | Ep [56/1000] Step [58/500] LR [0.00038] Loss 47.33457 :   6%|▌         | 56/1000 [01:07<10:05,  1.56it/s]
Train | Ep [56/1000] Step [58/500] LR [0.00038] Loss 47.33457 :   6%|▌         | 57/1000 [01:07<09:18,  1.69it/s]
Train | Ep [57/1000] Step [59/500] LR [0.00039] Loss 46.86909 :   6%|▌         | 57/1000 [01:07<09:18,  1.69it/s]
Train | Ep [57/1000] Step [59/500] LR [0.00039] Loss 46.86909 :   6%|▌         | 58/1000 [01:07<08:46,  1.79it/s]
Train | Ep [58/1000] Step [60/500] LR [0.00039] Loss 46.46181 :   6%|▌         | 58/1000 [01:08<08:46,  1.79it/s]
Train | Ep [58/1000] Step [60/500] LR [0.00039] Loss 46.46181 :   6%|▌         | 59/1000 [01:08<08:24,  1.87it/s]
Train | Ep [59/1000] Step [61/500] LR [0.00040] Loss 46.02220 :   6%|▌         | 59/1000 [01:08<08:24,  1.87it/s]
Train | Ep [59/1000] Step [61/500] LR [0.00040] Loss 46.02220 :   6%|▌         | 60/1000 [01:08<08:12,  1.91it/s]
Train | Ep [60/1000] Step [62/500] LR [0.00041] Loss 45.63855 :   6%|▌         | 60/1000 [01:09<08:12,  1.91it/s]
Train | Ep [60/1000] Step [62/500] LR [0.00041] Loss 45.63855 :   6%|▌         | 61/1000 [01:09<07:58,  1.96it/s]
Train | Ep [61/1000] Step [63/500] LR [0.00041] Loss 45.29562 :   6%|▌         | 61/1000 [01:09<07:58,  1.96it/s]
Train | Ep [61/1000] Step [63/500] LR [0.00041] Loss 45.29562 :   6%|▌         | 62/1000 [01:09<07:49,  2.00it/s]
Train | Ep [62/1000] Step [64/500] LR [0.00042] Loss 44.87782 :   6%|▌         | 62/1000 [01:10<07:49,  2.00it/s]
Train | Ep [62/1000] Step [64/500] LR [0.00042] Loss 44.87782 :   6%|▋         | 63/1000 [01:10<07:42,  2.03it/s]
Train | Ep [63/1000] Step [65/500] LR [0.00043] Loss 44.50706 :   6%|▋         | 63/1000 [01:10<07:42,  2.03it/s]
Train | Ep [63/1000] Step [65/500] LR [0.00043] Loss 44.50706 :   6%|▋         | 64/1000 [01:10<07:36,  2.05it/s]
Train | Ep [64/1000] Step [66/500] LR [0.00043] Loss 44.21488 :   6%|▋         | 64/1000 [01:11<07:36,  2.05it/s]
Train | Ep [64/1000] Step [66/500] LR [0.00043] Loss 44.21488 :   6%|▋         | 65/1000 [01:11<07:38,  2.04it/s]
Train | Ep [65/1000] Step [67/500] LR [0.00044] Loss 43.85806 :   6%|▋         | 65/1000 [01:11<07:38,  2.04it/s]
Train | Ep [65/1000] Step [67/500] LR [0.00044] Loss 43.85806 :   7%|▋         | 66/1000 [01:11<07:34,  2.05it/s]
Train | Ep [66/1000] Step [68/500] LR [0.00045] Loss 43.53249 :   7%|▋         | 66/1000 [01:12<07:34,  2.05it/s]
Train | Ep [66/1000] Step [68/500] LR [0.00045] Loss 43.53249 :   7%|▋         | 67/1000 [01:12<07:32,  2.06it/s]
Train | Ep [67/1000] Step [69/500] LR [0.00045] Loss 43.22058 :   7%|▋         | 67/1000 [01:12<07:32,  2.06it/s]
Train | Ep [67/1000] Step [69/500] LR [0.00045] Loss 43.22058 :   7%|▋         | 68/1000 [01:12<07:31,  2.06it/s]
Train | Ep [68/1000] Step [70/500] LR [0.00046] Loss 42.90132 :   7%|▋         | 68/1000 [01:12<07:31,  2.06it/s]
Train | Ep [68/1000] Step [70/500] LR [0.00046] Loss 42.90132 :   7%|▋         | 69/1000 [01:12<07:30,  2.07it/s]
Train | Ep [69/1000] Step [71/500] LR [0.00047] Loss 42.64505 :   7%|▋         | 69/1000 [01:13<07:30,  2.07it/s]
Train | Ep [69/1000] Step [71/500] LR [0.00047] Loss 42.64505 :   7%|▋         | 70/1000 [01:13<07:27,  2.08it/s]
Train | Ep [70/1000] Step [72/500] LR [0.00047] Loss 42.39881 :   7%|▋         | 70/1000 [01:13<07:27,  2.08it/s]
Train | Ep [70/1000] Step [72/500] LR [0.00047] Loss 42.39881 :   7%|▋         | 71/1000 [01:13<07:26,  2.08it/s]
Train | Ep [71/1000] Step [73/500] LR [0.00048] Loss 41.99160 :   7%|▋         | 71/1000 [01:14<07:26,  2.08it/s]
Train | Ep [71/1000] Step [73/500] LR [0.00048] Loss 41.99160 :   7%|▋         | 72/1000 [01:14<07:24,  2.09it/s]
Train | Ep [72/1000] Step [74/500] LR [0.00049] Loss 41.80142 :   7%|▋         | 72/1000 [01:14<07:24,  2.09it/s]
Train | Ep [72/1000] Step [74/500] LR [0.00049] Loss 41.80142 :   7%|▋         | 73/1000 [01:14<07:23,  2.09it/s]
Train | Ep [73/1000] Step [75/500] LR [0.00049] Loss 41.46889 :   7%|▋         | 73/1000 [01:15<07:23,  2.09it/s]
Train | Ep [73/1000] Step [75/500] LR [0.00049] Loss 41.46889 :   7%|▋         | 74/1000 [01:15<07:23,  2.09it/s]
Train | Ep [74/1000] Step [76/500] LR [0.00050] Loss 41.21651 :   7%|▋         | 74/1000 [01:15<07:23,  2.09it/s]
Train | Ep [74/1000] Step [76/500] LR [0.00050] Loss 41.21651 :   8%|▊         | 75/1000 [01:15<07:23,  2.09it/s]
Train | Ep [75/1000] Step [77/500] LR [0.00050] Loss 40.92197 :   8%|▊         | 75/1000 [01:16<07:23,  2.09it/s]
Train | Ep [75/1000] Step [77/500] LR [0.00050] Loss 40.92197 :   8%|▊         | 76/1000 [01:16<07:21,  2.09it/s]
Train | Ep [76/1000] Step [78/500] LR [0.00050] Loss 40.64048 :   8%|▊         | 76/1000 [01:16<07:21,  2.09it/s]
Train | Ep [76/1000] Step [78/500] LR [0.00050] Loss 40.64048 :   8%|▊         | 77/1000 [01:16<07:28,  2.06it/s]
Train | Ep [77/1000] Step [79/500] LR [0.00050] Loss 40.39621 :   8%|▊         | 77/1000 [01:17<07:28,  2.06it/s]
Train | Ep [77/1000] Step [79/500] LR [0.00050] Loss 40.39621 :   8%|▊         | 78/1000 [01:17<07:29,  2.05it/s]
Train | Ep [78/1000] Step [80/500] LR [0.00050] Loss 40.15807 :   8%|▊         | 78/1000 [01:17<07:29,  2.05it/s]
Train | Ep [78/1000] Step [80/500] LR [0.00050] Loss 40.15807 :   8%|▊         | 79/1000 [01:17<07:29,  2.05it/s]
Train | Ep [79/1000] Step [81/500] LR [0.00050] Loss 39.91112 :   8%|▊         | 79/1000 [01:18<07:29,  2.05it/s]
Train | Ep [79/1000] Step [81/500] LR [0.00050] Loss 39.91112 :   8%|▊         | 80/1000 [01:18<07:29,  2.05it/s]
Train | Ep [80/1000] Step [82/500] LR [0.00050] Loss 39.70787 :   8%|▊         | 80/1000 [01:18<07:29,  2.05it/s]
Train | Ep [80/1000] Step [82/500] LR [0.00050] Loss 39.70787 :   8%|▊         | 81/1000 [01:18<07:26,  2.06it/s]
Train | Ep [81/1000] Step [83/500] LR [0.00050] Loss 39.44754 :   8%|▊         | 81/1000 [01:19<07:26,  2.06it/s]
Train | Ep [81/1000] Step [83/500] LR [0.00050] Loss 39.44754 :   8%|▊         | 82/1000 [01:19<07:33,  2.03it/s]
Train | Ep [82/1000] Step [84/500] LR [0.00050] Loss 39.17155 :   8%|▊         | 82/1000 [01:19<07:33,  2.03it/s]
Train | Ep [82/1000] Step [84/500] LR [0.00050] Loss 39.17155 :   8%|▊         | 83/1000 [01:19<07:31,  2.03it/s]
Train | Ep [83/1000] Step [85/500] LR [0.00050] Loss 38.99866 :   8%|▊         | 83/1000 [01:20<07:31,  2.03it/s]
Train | Ep [83/1000] Step [85/500] LR [0.00050] Loss 38.99866 :   8%|▊         | 84/1000 [01:20<07:35,  2.01it/s]
Train | Ep [84/1000] Step [86/500] LR [0.00050] Loss 38.72285 :   8%|▊         | 84/1000 [01:20<07:35,  2.01it/s]
Train | Ep [84/1000] Step [86/500] LR [0.00050] Loss 38.72285 :   8%|▊         | 85/1000 [01:20<07:39,  1.99it/s]
Train | Ep [85/1000] Step [87/500] LR [0.00050] Loss 38.67134 :   8%|▊         | 85/1000 [01:21<07:39,  1.99it/s]
Train | Ep [85/1000] Step [87/500] LR [0.00050] Loss 38.67134 :   9%|▊         | 86/1000 [01:21<07:31,  2.02it/s]
Train | Ep [86/1000] Step [88/500] LR [0.00050] Loss 38.42274 :   9%|▊         | 86/1000 [01:21<07:31,  2.02it/s]
Train | Ep [86/1000] Step [88/500] LR [0.00050] Loss 38.42274 :   9%|▊         | 87/1000 [01:21<07:26,  2.04it/s]
Train | Ep [87/1000] Step [89/500] LR [0.00050] Loss 38.29262 :   9%|▊         | 87/1000 [01:22<07:26,  2.04it/s]
Train | Ep [87/1000] Step [89/500] LR [0.00050] Loss 38.29262 :   9%|▉         | 88/1000 [01:22<07:24,  2.05it/s]
Train | Ep [88/1000] Step [90/500] LR [0.00050] Loss 38.02806 :   9%|▉         | 88/1000 [01:22<07:24,  2.05it/s]
Train | Ep [88/1000] Step [90/500] LR [0.00050] Loss 38.02806 :   9%|▉         | 89/1000 [01:22<07:23,  2.06it/s]
Train | Ep [89/1000] Step [91/500] LR [0.00050] Loss 37.80050 :   9%|▉         | 89/1000 [01:23<07:23,  2.06it/s]
Train | Ep [89/1000] Step [91/500] LR [0.00050] Loss 37.80050 :   9%|▉         | 90/1000 [01:23<07:21,  2.06it/s]
Train | Ep [90/1000] Step [92/500] LR [0.00050] Loss 37.71574 :   9%|▉         | 90/1000 [01:23<07:21,  2.06it/s]
Train | Ep [90/1000] Step [92/500] LR [0.00050] Loss 37.71574 :   9%|▉         | 91/1000 [01:23<07:20,  2.07it/s]
Train | Ep [91/1000] Step [93/500] LR [0.00050] Loss 37.44942 :   9%|▉         | 91/1000 [01:24<07:20,  2.07it/s]
Train | Ep [91/1000] Step [93/500] LR [0.00050] Loss 37.44942 :   9%|▉         | 92/1000 [01:24<07:18,  2.07it/s]
Train | Ep [92/1000] Step [94/500] LR [0.00050] Loss 37.24754 :   9%|▉         | 92/1000 [01:24<07:18,  2.07it/s]
Train | Ep [92/1000] Step [94/500] LR [0.00050] Loss 37.24754 :   9%|▉         | 93/1000 [01:24<07:16,  2.08it/s]
Train | Ep [93/1000] Step [95/500] LR [0.00050] Loss 37.09112 :   9%|▉         | 93/1000 [01:25<07:16,  2.08it/s]
Train | Ep [93/1000] Step [95/500] LR [0.00050] Loss 37.09112 :   9%|▉         | 94/1000 [01:25<07:18,  2.07it/s]
Train | Ep [94/1000] Step [96/500] LR [0.00050] Loss 36.92036 :   9%|▉         | 94/1000 [01:25<07:18,  2.07it/s]
Train | Ep [94/1000] Step [96/500] LR [0.00050] Loss 36.92036 :  10%|▉         | 95/1000 [01:25<07:18,  2.06it/s]
Train | Ep [95/1000] Step [97/500] LR [0.00050] Loss 36.77245 :  10%|▉         | 95/1000 [01:26<07:18,  2.06it/s]
Train | Ep [95/1000] Step [97/500] LR [0.00050] Loss 36.77245 :  10%|▉         | 96/1000 [01:26<07:17,  2.06it/s]
Train | Ep [96/1000] Step [98/500] LR [0.00050] Loss 36.63038 :  10%|▉         | 96/1000 [01:26<07:17,  2.06it/s]
Train | Ep [96/1000] Step [98/500] LR [0.00050] Loss 36.63038 :  10%|▉         | 97/1000 [01:26<07:16,  2.07it/s]
Train | Ep [97/1000] Step [99/500] LR [0.00050] Loss 36.48024 :  10%|▉         | 97/1000 [01:27<07:16,  2.07it/s]
Train | Ep [97/1000] Step [99/500] LR [0.00050] Loss 36.48024 :  10%|▉         | 98/1000 [01:27<07:16,  2.07it/s]
Train | Ep [98/1000] Step [100/500] LR [0.00050] Loss 36.24386 :  10%|▉         | 98/1000 [01:27<07:16,  2.07it/s]
Train | Ep [98/1000] Step [100/500] LR [0.00050] Loss 36.24386 :  10%|▉         | 99/1000 [01:27<07:19,  2.05it/s]
Train | Ep [99/1000] Step [101/500] LR [0.00050] Loss 36.18822 :  10%|▉         | 99/1000 [01:28<07:19,  2.05it/s]INFO - 11/24/25 21:10:28 - 0:01:37 - Ep 99 | l2r: acc of top [1, 10, 50] = [0.3726 0.6737 0.8333], mr = 71.114, mrr = 0.476, Loss = 36.1882

INFO - 11/24/25 21:10:28 - 0:01:37 - Ep 99 | r2l: acc of top [1, 10, 50] = [0.3673 0.677  0.8342], mr = 73.160, mrr = 0.474, Loss = 36.1882

INFO - 11/24/25 21:10:28 - 0:01:37 - Best model update in Ep 99: MRR from [0.3978256986056843] --> [0.4759117024546269] ... 


Train | Ep [99/1000] Step [101/500] LR [0.00050] Loss 36.18822 :  10%|█         | 100/1000 [01:32<29:00,  1.93s/it]
Train | Ep [100/1000] Step [102/500] LR [0.00050] Loss 35.94926 :  10%|█         | 100/1000 [01:33<29:00,  1.93s/it]
Train | Ep [100/1000] Step [102/500] LR [0.00050] Loss 35.94926 :  10%|█         | 101/1000 [01:33<22:40,  1.51s/it]
Train | Ep [101/1000] Step [103/500] LR [0.00050] Loss 35.84082 :  10%|█         | 101/1000 [01:33<22:40,  1.51s/it]
Train | Ep [101/1000] Step [103/500] LR [0.00050] Loss 35.84082 :  10%|█         | 102/1000 [01:33<18:06,  1.21s/it]
Train | Ep [102/1000] Step [104/500] LR [0.00049] Loss 35.72581 :  10%|█         | 102/1000 [01:34<18:06,  1.21s/it]
Train | Ep [102/1000] Step [104/500] LR [0.00049] Loss 35.72581 :  10%|█         | 103/1000 [01:34<14:50,  1.01it/s]
Train | Ep [103/1000] Step [105/500] LR [0.00049] Loss 35.57151 :  10%|█         | 103/1000 [01:34<14:50,  1.01it/s]
Train | Ep [103/1000] Step [105/500] LR [0.00049] Loss 35.57151 :  10%|█         | 104/1000 [01:34<12:32,  1.19it/s]
Train | Ep [104/1000] Step [106/500] LR [0.00049] Loss 35.35643 :  10%|█         | 104/1000 [01:35<12:32,  1.19it/s]
Train | Ep [104/1000] Step [106/500] LR [0.00049] Loss 35.35643 :  10%|█         | 105/1000 [01:35<11:06,  1.34it/s]
Train | Ep [105/1000] Step [107/500] LR [0.00049] Loss 35.31936 :  10%|█         | 105/1000 [01:35<11:06,  1.34it/s]
Train | Ep [105/1000] Step [107/500] LR [0.00049] Loss 35.31936 :  11%|█         | 106/1000 [01:35<10:01,  1.49it/s]
Train | Ep [106/1000] Step [108/500] LR [0.00049] Loss 35.16784 :  11%|█         | 106/1000 [01:36<10:01,  1.49it/s]
Train | Ep [106/1000] Step [108/500] LR [0.00049] Loss 35.16784 :  11%|█         | 107/1000 [01:36<09:14,  1.61it/s]
Train | Ep [107/1000] Step [109/500] LR [0.00049] Loss 34.97670 :  11%|█         | 107/1000 [01:36<09:14,  1.61it/s]
Train | Ep [107/1000] Step [109/500] LR [0.00049] Loss 34.97670 :  11%|█         | 108/1000 [01:36<08:38,  1.72it/s]
Train | Ep [108/1000] Step [110/500] LR [0.00049] Loss 34.85229 :  11%|█         | 108/1000 [01:37<08:38,  1.72it/s]
Train | Ep [108/1000] Step [110/500] LR [0.00049] Loss 34.85229 :  11%|█         | 109/1000 [01:37<08:15,  1.80it/s]
Train | Ep [109/1000] Step [111/500] LR [0.00049] Loss 34.75808 :  11%|█         | 109/1000 [01:37<08:15,  1.80it/s]
Train | Ep [109/1000] Step [111/500] LR [0.00049] Loss 34.75808 :  11%|█         | 110/1000 [01:37<08:00,  1.85it/s]
Train | Ep [110/1000] Step [112/500] LR [0.00049] Loss 34.54601 :  11%|█         | 110/1000 [01:38<08:00,  1.85it/s]
Train | Ep [110/1000] Step [112/500] LR [0.00049] Loss 34.54601 :  11%|█         | 111/1000 [01:38<07:44,  1.92it/s]
Train | Ep [111/1000] Step [113/500] LR [0.00049] Loss 34.43299 :  11%|█         | 111/1000 [01:38<07:44,  1.92it/s]
Train | Ep [111/1000] Step [113/500] LR [0.00049] Loss 34.43299 :  11%|█         | 112/1000 [01:38<07:34,  1.96it/s]
Train | Ep [112/1000] Step [114/500] LR [0.00049] Loss 34.33519 :  11%|█         | 112/1000 [01:39<07:34,  1.96it/s]
Train | Ep [112/1000] Step [114/500] LR [0.00049] Loss 34.33519 :  11%|█▏        | 113/1000 [01:39<07:29,  1.97it/s]
Train | Ep [113/1000] Step [115/500] LR [0.00049] Loss 34.19062 :  11%|█▏        | 113/1000 [01:39<07:29,  1.97it/s]
