命令语法不正确。
INFO - 11/25/25 01:52:38 - 0:00:00 - ============ Initialized logger ============
INFO - 11/25/25 01:52:38 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1125-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBYG15K_0.5_v1_norm_0.5
                                     
INFO - 11/25/25 01:52:38 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBYG15K --data_split norm --data_rate '0.5' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.5' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota

C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/25/25 01:52:39 - 0:00:01 - 81.17% entities have images
INFO - 11/25/25 01:52:39 - 0:00:02 - image feature shape:(30355, 4096)
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity : 14951, #right entity: 15404
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity not in train set: 9352, #right entity not in train set: 9805
INFO - 11/25/25 01:52:41 - 0:00:03 - relation feature shape:(30355, 1000)
INFO - 11/25/25 01:52:41 - 0:00:03 - attribute feature shape:(30355, 123)
INFO - 11/25/25 01:52:41 - 0:00:03 - -----dataset summary-----
INFO - 11/25/25 01:52:41 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBYG15K\norm
INFO - 11/25/25 01:52:41 - 0:00:03 - triple num:	 715099
INFO - 11/25/25 01:52:41 - 0:00:03 - entity num:	 30355
INFO - 11/25/25 01:52:41 - 0:00:03 - relation num:	 1377
INFO - 11/25/25 01:52:41 - 0:00:03 - train ill num:	 5599 	 test ill num:	 5600
INFO - 11/25/25 01:52:41 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/25/25 01:52:42 - 0:00:04 - Random init...
INFO - 11/25/25 01:52:42 - 0:00:04 - total params num: 11280006
INFO - 11/25/25 01:52:42 - 0:00:04 - warmup_steps: 150
INFO - 11/25/25 01:52:42 - 0:00:04 - total_steps: 1000
INFO - 11/25/25 01:52:42 - 0:00:04 - weight_decay: 0.0005
loading raw data...
30355
getting a sparse tensor r_adj...

  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [0/1000] Step [3/1000] LR [0.00001] Loss 193.12920 :   0%|          | 0/1000 [00:34<?, ?it/s]
Train | Ep [0/1000] Step [3/1000] LR [0.00001] Loss 193.12920 :   0%|          | 1/1000 [00:34<9:36:59, 34.65s/it]
Train | Ep [1/1000] Step [5/1000] LR [0.00001] Loss 192.86755 :   0%|          | 1/1000 [00:37<9:36:59, 34.65s/it]
Train | Ep [1/1000] Step [5/1000] LR [0.00001] Loss 192.86755 :   0%|          | 2/1000 [00:37<4:28:00, 16.11s/it]
Train | Ep [2/1000] Step [7/1000] LR [0.00002] Loss 191.78551 :   0%|          | 2/1000 [00:40<4:28:00, 16.11s/it]
Train | Ep [2/1000] Step [7/1000] LR [0.00002] Loss 191.78551 :   0%|          | 3/1000 [00:40<2:49:15, 10.19s/it]
Train | Ep [3/1000] Step [9/1000] LR [0.00003] Loss 190.25339 :   0%|          | 3/1000 [00:44<2:49:15, 10.19s/it]
Train | Ep [3/1000] Step [9/1000] LR [0.00003] Loss 190.25339 :   0%|          | 4/1000 [00:44<2:02:50,  7.40s/it]
Train | Ep [4/1000] Step [11/1000] LR [0.00003] Loss 188.67143 :   0%|          | 4/1000 [00:47<2:02:50,  7.40s/it]
Train | Ep [4/1000] Step [11/1000] LR [0.00003] Loss 188.67143 :   0%|          | 5/1000 [00:47<1:37:10,  5.86s/it]
Train | Ep [5/1000] Step [13/1000] LR [0.00004] Loss 186.73198 :   0%|          | 5/1000 [00:50<1:37:10,  5.86s/it]
Train | Ep [5/1000] Step [13/1000] LR [0.00004] Loss 186.73198 :   1%|          | 6/1000 [00:50<1:21:41,  4.93s/it]
Train | Ep [6/1000] Step [15/1000] LR [0.00005] Loss 184.97116 :   1%|          | 6/1000 [00:53<1:21:41,  4.93s/it]
Train | Ep [6/1000] Step [15/1000] LR [0.00005] Loss 184.97116 :   1%|          | 7/1000 [00:53<1:11:50,  4.34s/it]
Train | Ep [7/1000] Step [17/1000] LR [0.00005] Loss 183.01274 :   1%|          | 7/1000 [00:56<1:11:50,  4.34s/it]
Train | Ep [7/1000] Step [17/1000] LR [0.00005] Loss 183.01274 :   1%|          | 8/1000 [00:56<1:05:22,  3.95s/it]
Train | Ep [8/1000] Step [19/1000] LR [0.00006] Loss 180.96483 :   1%|          | 8/1000 [00:59<1:05:22,  3.95s/it]
Train | Ep [8/1000] Step [19/1000] LR [0.00006] Loss 180.96483 :   1%|          | 9/1000 [00:59<1:01:01,  3.69s/it]
Train | Ep [9/1000] Step [21/1000] LR [0.00007] Loss 178.68977 :   1%|          | 9/1000 [01:02<1:01:01,  3.69s/it]
Train | Ep [9/1000] Step [21/1000] LR [0.00007] Loss 178.68977 :   1%|          | 10/1000 [01:02<58:04,  3.52s/it] 
Train | Ep [10/1000] Step [23/1000] LR [0.00007] Loss 176.18209 :   1%|          | 10/1000 [01:05<58:04,  3.52s/it]
Train | Ep [10/1000] Step [23/1000] LR [0.00007] Loss 176.18209 :   1%|          | 11/1000 [01:05<56:03,  3.40s/it]
Train | Ep [11/1000] Step [25/1000] LR [0.00008] Loss 173.44885 :   1%|          | 11/1000 [01:09<56:03,  3.40s/it]
Train | Ep [11/1000] Step [25/1000] LR [0.00008] Loss 173.44885 :   1%|          | 12/1000 [01:09<54:38,  3.32s/it]
Train | Ep [12/1000] Step [27/1000] LR [0.00009] Loss 170.85625 :   1%|          | 12/1000 [01:12<54:38,  3.32s/it]
Train | Ep [12/1000] Step [27/1000] LR [0.00009] Loss 170.85625 :   1%|▏         | 13/1000 [01:12<53:40,  3.26s/it]
Train | Ep [13/1000] Step [29/1000] LR [0.00009] Loss 168.02681 :   1%|▏         | 13/1000 [01:15<53:40,  3.26s/it]
Train | Ep [13/1000] Step [29/1000] LR [0.00009] Loss 168.02681 :   1%|▏         | 14/1000 [01:15<52:55,  3.22s/it]
Train | Ep [14/1000] Step [31/1000] LR [0.00010] Loss 165.20182 :   1%|▏         | 14/1000 [01:18<52:55,  3.22s/it]
Train | Ep [14/1000] Step [31/1000] LR [0.00010] Loss 165.20182 :   2%|▏         | 15/1000 [01:18<52:27,  3.20s/it]
Train | Ep [15/1000] Step [33/1000] LR [0.00011] Loss 162.34454 :   2%|▏         | 15/1000 [01:21<52:27,  3.20s/it]
Train | Ep [42/1000] Step [87/1000] LR [0.00029] Loss 107.35541 :   4%|▍         | 42/1000 [02:46<50:12,  3.14s/it]
Train | Ep [42/1000] Step [87/1000] LR [0.00029] Loss 107.35541 :   4%|▍         | 43/1000 [02:46<50:07,  3.14s/it]
Train | Ep [43/1000] Step [89/1000] LR [0.00029] Loss 106.31892 :   4%|▍         | 43/1000 [02:49<50:07,  3.14s/it]
Train | Ep [43/1000] Step [89/1000] LR [0.00029] Loss 106.31892 :   4%|▍         | 44/1000 [02:49<50:04,  3.14s/it]
Train | Ep [44/1000] Step [91/1000] LR [0.00030] Loss 105.35427 :   4%|▍         | 44/1000 [02:52<50:04,  3.14s/it]
Train | Ep [44/1000] Step [91/1000] LR [0.00030] Loss 105.35427 :   4%|▍         | 45/1000 [02:52<50:03,  3.14s/it]
Train | Ep [45/1000] Step [93/1000] LR [0.00031] Loss 104.37534 :   4%|▍         | 45/1000 [02:55<50:03,  3.14s/it]
Train | Ep [45/1000] Step [93/1000] LR [0.00031] Loss 104.37534 :   5%|▍         | 46/1000 [02:55<49:59,  3.14s/it]
Train | Ep [46/1000] Step [95/1000] LR [0.00031] Loss 103.54180 :   5%|▍         | 46/1000 [02:58<49:59,  3.14s/it]
Train | Ep [46/1000] Step [95/1000] LR [0.00031] Loss 103.54180 :   5%|▍         | 47/1000 [02:58<49:54,  3.14s/it]
Train | Ep [47/1000] Step [97/1000] LR [0.00032] Loss 102.68766 :   5%|▍         | 47/1000 [03:02<49:54,  3.14s/it]
Train | Ep [47/1000] Step [97/1000] LR [0.00032] Loss 102.68766 :   5%|▍         | 48/1000 [03:02<49:47,  3.14s/it]
Train | Ep [48/1000] Step [99/1000] LR [0.00033] Loss 101.83371 :   5%|▍         | 48/1000 [03:05<49:47,  3.14s/it]
Train | Ep [48/1000] Step [99/1000] LR [0.00033] Loss 101.83371 :   5%|▍         | 49/1000 [03:05<49:44,  3.14s/it]
Train | Ep [49/1000] Step [101/1000] LR [0.00033] Loss 101.08130 :   5%|▍         | 49/1000 [03:08<49:44,  3.14s/it]INFO - 11/25/25 01:55:52 - 0:03:14 - Ep 49 | l2r: acc of top [1, 10, 50] = [0.5138 0.7704 0.877 ], mr = 43.973, mrr = 0.605, Loss = 101.0813

INFO - 11/25/25 01:55:52 - 0:03:14 - Ep 49 | r2l: acc of top [1, 10, 50] = [0.5146 0.7746 0.8741], mr = 50.945, mrr = 0.604, Loss = 101.0813

INFO - 11/25/25 01:55:52 - 0:03:14 - Best model update in Ep 49: MRR from [0.0] --> [0.6050689153978233] ... 


Train | Ep [49/1000] Step [101/1000] LR [0.00033] Loss 101.08130 :   5%|▌         | 50/1000 [03:10<59:14,  3.74s/it]
Train | Ep [50/1000] Step [103/1000] LR [0.00034] Loss 100.33857 :   5%|▌         | 50/1000 [03:13<59:14,  3.74s/it]
Train | Ep [50/1000] Step [103/1000] LR [0.00034] Loss 100.33857 :   5%|▌         | 51/1000 [03:13<56:16,  3.56s/it]
Train | Ep [51/1000] Step [105/1000] LR [0.00035] Loss 99.53738 :   5%|▌         | 51/1000 [03:16<56:16,  3.56s/it] 
Train | Ep [51/1000] Step [105/1000] LR [0.00035] Loss 99.53738 :   5%|▌         | 52/1000 [03:16<54:10,  3.43s/it]
Train | Ep [52/1000] Step [107/1000] LR [0.00035] Loss 98.86282 :   5%|▌         | 52/1000 [03:19<54:10,  3.43s/it]
Train | Ep [52/1000] Step [107/1000] LR [0.00035] Loss 98.86282 :   5%|▌         | 53/1000 [03:19<52:41,  3.34s/it]
Train | Ep [53/1000] Step [109/1000] LR [0.00036] Loss 98.32848 :   5%|▌         | 53/1000 [03:22<52:41,  3.34s/it]
Train | Ep [53/1000] Step [109/1000] LR [0.00036] Loss 98.32848 :   5%|▌         | 54/1000 [03:22<51:39,  3.28s/it]
Train | Ep [54/1000] Step [111/1000] LR [0.00037] Loss 97.53807 :   5%|▌         | 54/1000 [03:25<51:39,  3.28s/it]
Train | Ep [54/1000] Step [111/1000] LR [0.00037] Loss 97.53807 :   6%|▌         | 55/1000 [03:25<50:54,  3.23s/it]
Train | Ep [55/1000] Step [113/1000] LR [0.00037] Loss 97.04758 :   6%|▌         | 55/1000 [03:29<50:54,  3.23s/it]
Train | Ep [55/1000] Step [113/1000] LR [0.00037] Loss 97.04758 :   6%|▌         | 56/1000 [03:29<50:22,  3.20s/it]
Train | Ep [56/1000] Step [115/1000] LR [0.00038] Loss 96.41965 :   6%|▌         | 56/1000 [03:32<50:22,  3.20s/it]
Train | Ep [56/1000] Step [115/1000] LR [0.00038] Loss 96.41965 :   6%|▌         | 57/1000 [03:32<50:01,  3.18s/it]
Train | Ep [57/1000] Step [117/1000] LR [0.00039] Loss 95.56741 :   6%|▌         | 57/1000 [03:35<50:01,  3.18s/it]
Train | Ep [57/1000] Step [117/1000] LR [0.00039] Loss 95.56741 :   6%|▌         | 58/1000 [03:35<49:44,  3.17s/it]
Train | Ep [58/1000] Step [119/1000] LR [0.00039] Loss 95.08043 :   6%|▌         | 58/1000 [03:38<49:44,  3.17s/it]
Train | Ep [58/1000] Step [119/1000] LR [0.00039] Loss 95.08043 :   6%|▌         | 59/1000 [03:38<49:32,  3.16s/it]
Train | Ep [59/1000] Step [121/1000] LR [0.00040] Loss 94.47892 :   6%|▌         | 59/1000 [03:41<49:32,  3.16s/it]
Train | Ep [59/1000] Step [121/1000] LR [0.00040] Loss 94.47892 :   6%|▌         | 60/1000 [03:41<49:22,  3.15s/it]
Train | Ep [60/1000] Step [123/1000] LR [0.00041] Loss 93.96531 :   6%|▌         | 60/1000 [03:44<49:22,  3.15s/it]
Train | Ep [60/1000] Step [123/1000] LR [0.00041] Loss 93.96531 :   6%|▌         | 61/1000 [03:44<49:15,  3.15s/it]
Train | Ep [61/1000] Step [125/1000] LR [0.00041] Loss 93.35468 :   6%|▌         | 61/1000 [03:47<49:15,  3.15s/it]
Train | Ep [61/1000] Step [125/1000] LR [0.00041] Loss 93.35468 :   6%|▌         | 62/1000 [03:47<49:06,  3.14s/it]
Train | Ep [62/1000] Step [127/1000] LR [0.00042] Loss 92.87346 :   6%|▌         | 62/1000 [03:51<49:06,  3.14s/it]
Train | Ep [62/1000] Step [127/1000] LR [0.00042] Loss 92.87346 :   6%|▋         | 63/1000 [03:51<48:59,  3.14s/it]
Train | Ep [63/1000] Step [129/1000] LR [0.00043] Loss 92.41439 :   6%|▋         | 63/1000 [03:54<48:59,  3.14s/it]
Train | Ep [63/1000] Step [129/1000] LR [0.00043] Loss 92.41439 :   6%|▋         | 64/1000 [03:54<48:56,  3.14s/it]
Train | Ep [64/1000] Step [131/1000] LR [0.00043] Loss 91.92374 :   6%|▋         | 64/1000 [03:57<48:56,  3.14s/it]
Train | Ep [64/1000] Step [131/1000] LR [0.00043] Loss 91.92374 :   6%|▋         | 65/1000 [03:57<48:52,  3.14s/it]
Train | Ep [65/1000] Step [133/1000] LR [0.00044] Loss 91.40135 :   6%|▋         | 65/1000 [04:00<48:52,  3.14s/it]
Train | Ep [65/1000] Step [133/1000] LR [0.00044] Loss 91.40135 :   7%|▋         | 66/1000 [04:00<48:47,  3.13s/it]
Train | Ep [66/1000] Step [135/1000] LR [0.00045] Loss 90.85459 :   7%|▋         | 66/1000 [04:03<48:47,  3.13s/it]
Train | Ep [66/1000] Step [135/1000] LR [0.00045] Loss 90.85459 :   7%|▋         | 67/1000 [04:03<48:43,  3.13s/it]
Train | Ep [67/1000] Step [137/1000] LR [0.00045] Loss 90.40553 :   7%|▋         | 67/1000 [04:06<48:43,  3.13s/it]
Train | Ep [67/1000] Step [137/1000] LR [0.00045] Loss 90.40553 :   7%|▋         | 68/1000 [04:06<48:44,  3.14s/it]
Train | Ep [68/1000] Step [139/1000] LR [0.00046] Loss 89.91389 :   7%|▋         | 68/1000 [04:09<48:44,  3.14s/it]
Train | Ep [68/1000] Step [139/1000] LR [0.00046] Loss 89.91389 :   7%|▋         | 69/1000 [04:09<48:40,  3.14s/it]
Train | Ep [69/1000] Step [141/1000] LR [0.00047] Loss 89.49153 :   7%|▋         | 69/1000 [04:12<48:40,  3.14s/it]
Train | Ep [69/1000] Step [141/1000] LR [0.00047] Loss 89.49153 :   7%|▋         | 70/1000 [04:12<48:33,  3.13s/it]
Train | Ep [70/1000] Step [143/1000] LR [0.00047] Loss 89.09925 :   7%|▋         | 70/1000 [04:16<48:33,  3.13s/it]
Train | Ep [70/1000] Step [143/1000] LR [0.00047] Loss 89.09925 :   7%|▋         | 71/1000 [04:16<48:29,  3.13s/it]
Train | Ep [71/1000] Step [145/1000] LR [0.00048] Loss 88.61101 :   7%|▋         | 71/1000 [04:19<48:29,  3.13s/it]
Train | Ep [71/1000] Step [145/1000] LR [0.00048] Loss 88.61101 :   7%|▋         | 72/1000 [04:19<48:23,  3.13s/it]
Train | Ep [72/1000] Step [147/1000] LR [0.00049] Loss 88.36535 :   7%|▋         | 72/1000 [04:22<48:23,  3.13s/it]
Train | Ep [72/1000] Step [147/1000] LR [0.00049] Loss 88.36535 :   7%|▋         | 73/1000 [04:22<48:18,  3.13s/it]
Train | Ep [73/1000] Step [149/1000] LR [0.00049] Loss 87.85319 :   7%|▋         | 73/1000 [04:25<48:18,  3.13s/it]
Train | Ep [73/1000] Step [149/1000] LR [0.00049] Loss 87.85319 :   7%|▋         | 74/1000 [04:25<48:14,  3.13s/it]
Train | Ep [74/1000] Step [151/1000] LR [0.00050] Loss 87.58190 :   7%|▋         | 74/1000 [04:28<48:14,  3.13s/it]
Train | Ep [74/1000] Step [151/1000] LR [0.00050] Loss 87.58190 :   8%|▊         | 75/1000 [04:28<48:11,  3.13s/it]
Train | Ep [75/1000] Step [153/1000] LR [0.00050] Loss 87.24366 :   8%|▊         | 75/1000 [04:31<48:11,  3.13s/it]
Train | Ep [75/1000] Step [153/1000] LR [0.00050] Loss 87.24366 :   8%|▊         | 76/1000 [04:31<48:09,  3.13s/it]
Train | Ep [76/1000] Step [155/1000] LR [0.00050] Loss 86.91821 :   8%|▊         | 76/1000 [04:34<48:09,  3.13s/it]
Train | Ep [76/1000] Step [155/1000] LR [0.00050] Loss 86.91821 :   8%|▊         | 77/1000 [04:34<48:09,  3.13s/it]
Train | Ep [77/1000] Step [157/1000] LR [0.00050] Loss 86.51578 :   8%|▊         | 77/1000 [04:38<48:09,  3.13s/it]
Train | Ep [77/1000] Step [157/1000] LR [0.00050] Loss 86.51578 :   8%|▊         | 78/1000 [04:38<48:10,  3.14s/it]
Train | Ep [78/1000] Step [159/1000] LR [0.00050] Loss 86.15316 :   8%|▊         | 78/1000 [04:41<48:10,  3.14s/it]
Train | Ep [78/1000] Step [159/1000] LR [0.00050] Loss 86.15316 :   8%|▊         | 79/1000 [04:41<48:07,  3.14s/it]
Train | Ep [79/1000] Step [161/1000] LR [0.00050] Loss 85.62547 :   8%|▊         | 79/1000 [04:44<48:07,  3.14s/it]
Train | Ep [79/1000] Step [161/1000] LR [0.00050] Loss 85.62547 :   8%|▊         | 80/1000 [04:44<48:03,  3.13s/it]
Train | Ep [80/1000] Step [163/1000] LR [0.00050] Loss 85.31174 :   8%|▊         | 80/1000 [04:47<48:03,  3.13s/it]
Train | Ep [80/1000] Step [163/1000] LR [0.00050] Loss 85.31174 :   8%|▊         | 81/1000 [04:47<48:01,  3.14s/it]
Train | Ep [81/1000] Step [165/1000] LR [0.00050] Loss 85.09324 :   8%|▊         | 81/1000 [04:50<48:01,  3.14s/it]
Train | Ep [81/1000] Step [165/1000] LR [0.00050] Loss 85.09324 :   8%|▊         | 82/1000 [04:50<47:56,  3.13s/it]
Train | Ep [82/1000] Step [167/1000] LR [0.00050] Loss 84.74925 :   8%|▊         | 82/1000 [04:53<47:56,  3.13s/it]
Train | Ep [82/1000] Step [167/1000] LR [0.00050] Loss 84.74925 :   8%|▊         | 83/1000 [04:53<47:53,  3.13s/it]
Train | Ep [83/1000] Step [169/1000] LR [0.00050] Loss 84.43715 :   8%|▊         | 83/1000 [04:56<47:53,  3.13s/it]
Train | Ep [83/1000] Step [169/1000] LR [0.00050] Loss 84.43715 :   8%|▊         | 84/1000 [04:56<47:49,  3.13s/it]
Train | Ep [84/1000] Step [171/1000] LR [0.00050] Loss 84.03658 :   8%|▊         | 84/1000 [04:59<47:49,  3.13s/it]
Train | Ep [84/1000] Step [171/1000] LR [0.00050] Loss 84.03658 :   8%|▊         | 85/1000 [04:59<47:44,  3.13s/it]
Train | Ep [85/1000] Step [173/1000] LR [0.00050] Loss 83.77676 :   8%|▊         | 85/1000 [05:03<47:44,  3.13s/it]
Train | Ep [85/1000] Step [173/1000] LR [0.00050] Loss 83.77676 :   9%|▊         | 86/1000 [05:03<47:39,  3.13s/it]
Train | Ep [86/1000] Step [175/1000] LR [0.00050] Loss 83.44551 :   9%|▊         | 86/1000 [05:06<47:39,  3.13s/it]
Train | Ep [86/1000] Step [175/1000] LR [0.00050] Loss 83.44551 :   9%|▊         | 87/1000 [05:06<47:39,  3.13s/it]
Train | Ep [87/1000] Step [177/1000] LR [0.00050] Loss 83.11778 :   9%|▊         | 87/1000 [05:09<47:39,  3.13s/it]
Train | Ep [87/1000] Step [177/1000] LR [0.00050] Loss 83.11778 :   9%|▉         | 88/1000 [05:09<47:36,  3.13s/it]
Train | Ep [88/1000] Step [179/1000] LR [0.00050] Loss 82.90443 :   9%|▉         | 88/1000 [05:12<47:36,  3.13s/it]
Train | Ep [88/1000] Step [179/1000] LR [0.00050] Loss 82.90443 :   9%|▉         | 89/1000 [05:12<47:31,  3.13s/it]
Train | Ep [89/1000] Step [181/1000] LR [0.00050] Loss 82.55310 :   9%|▉         | 89/1000 [05:15<47:31,  3.13s/it]
Train | Ep [89/1000] Step [181/1000] LR [0.00050] Loss 82.55310 :   9%|▉         | 90/1000 [05:15<47:29,  3.13s/it]
Train | Ep [90/1000] Step [183/1000] LR [0.00050] Loss 82.32686 :   9%|▉         | 90/1000 [05:18<47:29,  3.13s/it]
Train | Ep [90/1000] Step [183/1000] LR [0.00050] Loss 82.32686 :   9%|▉         | 91/1000 [05:18<47:28,  3.13s/it]
Train | Ep [91/1000] Step [185/1000] LR [0.00050] Loss 82.01595 :   9%|▉         | 91/1000 [05:21<47:28,  3.13s/it]
Train | Ep [91/1000] Step [185/1000] LR [0.00050] Loss 82.01595 :   9%|▉         | 92/1000 [05:21<47:24,  3.13s/it]
Train | Ep [92/1000] Step [187/1000] LR [0.00050] Loss 81.81818 :   9%|▉         | 92/1000 [05:24<47:24,  3.13s/it]
Train | Ep [92/1000] Step [187/1000] LR [0.00050] Loss 81.81818 :   9%|▉         | 93/1000 [05:24<47:20,  3.13s/it]
Train | Ep [93/1000] Step [189/1000] LR [0.00050] Loss 81.46652 :   9%|▉         | 93/1000 [05:28<47:20,  3.13s/it]
Train | Ep [93/1000] Step [189/1000] LR [0.00050] Loss 81.46652 :   9%|▉         | 94/1000 [05:28<47:18,  3.13s/it]
Train | Ep [94/1000] Step [191/1000] LR [0.00050] Loss 81.25692 :   9%|▉         | 94/1000 [05:31<47:18,  3.13s/it]
Train | Ep [94/1000] Step [191/1000] LR [0.00050] Loss 81.25692 :  10%|▉         | 95/1000 [05:31<47:14,  3.13s/it]
Train | Ep [95/1000] Step [193/1000] LR [0.00050] Loss 80.96381 :  10%|▉         | 95/1000 [05:34<47:14,  3.13s/it]
Train | Ep [95/1000] Step [193/1000] LR [0.00050] Loss 80.96381 :  10%|▉         | 96/1000 [05:34<47:11,  3.13s/it]
Train | Ep [96/1000] Step [195/1000] LR [0.00050] Loss 80.68837 :  10%|▉         | 96/1000 [05:37<47:11,  3.13s/it]
Train | Ep [96/1000] Step [195/1000] LR [0.00050] Loss 80.68837 :  10%|▉         | 97/1000 [05:37<47:09,  3.13s/it]
Train | Ep [97/1000] Step [197/1000] LR [0.00050] Loss 80.53403 :  10%|▉         | 97/1000 [05:40<47:09,  3.13s/it]
Train | Ep [97/1000] Step [197/1000] LR [0.00050] Loss 80.53403 :  10%|▉         | 98/1000 [05:40<47:06,  3.13s/it]
Train | Ep [98/1000] Step [199/1000] LR [0.00050] Loss 80.20425 :  10%|▉         | 98/1000 [05:43<47:06,  3.13s/it]
Train | Ep [98/1000] Step [199/1000] LR [0.00050] Loss 80.20425 :  10%|▉         | 99/1000 [05:43<47:03,  3.13s/it]
Train | Ep [99/1000] Step [201/1000] LR [0.00050] Loss 80.01818 :  10%|▉         | 99/1000 [05:46<47:03,  3.13s/it]INFO - 11/25/25 01:58:31 - 0:05:53 - Ep 99 | l2r: acc of top [1, 10, 50] = [0.5475 0.7677 0.8704], mr = 51.915, mrr = 0.628, Loss = 80.0182

INFO - 11/25/25 01:58:31 - 0:05:53 - Ep 99 | r2l: acc of top [1, 10, 50] = [0.5432 0.7675 0.8686], mr = 55.432, mrr = 0.624, Loss = 80.0182

INFO - 11/25/25 01:58:31 - 0:05:53 - Best model update in Ep 99: MRR from [0.6050689153978233] --> [0.6278439400724252] ... 


Train | Ep [99/1000] Step [201/1000] LR [0.00050] Loss 80.01818 :  10%|█         | 100/1000 [05:48<55:31,  3.70s/it]
Train | Ep [100/1000] Step [203/1000] LR [0.00050] Loss 79.74152 :  10%|█         | 100/1000 [05:51<55:31,  3.70s/it]
Train | Ep [100/1000] Step [203/1000] LR [0.00050] Loss 79.74152 :  10%|█         | 101/1000 [05:51<52:55,  3.53s/it]
Train | Ep [101/1000] Step [205/1000] LR [0.00050] Loss 79.61110 :  10%|█         | 101/1000 [05:55<52:55,  3.53s/it]
Train | Ep [101/1000] Step [205/1000] LR [0.00050] Loss 79.61110 :  10%|█         | 102/1000 [05:55<51:02,  3.41s/it]
Train | Ep [102/1000] Step [207/1000] LR [0.00049] Loss 79.36344 :  10%|█         | 102/1000 [05:58<51:02,  3.41s/it]
Train | Ep [102/1000] Step [207/1000] LR [0.00049] Loss 79.36344 :  10%|█         | 103/1000 [05:58<49:43,  3.33s/it]
Train | Ep [103/1000] Step [209/1000] LR [0.00049] Loss 79.26006 :  10%|█         | 103/1000 [06:01<49:43,  3.33s/it]
Train | Ep [103/1000] Step [209/1000] LR [0.00049] Loss 79.26006 :  10%|█         | 104/1000 [06:01<48:46,  3.27s/it]
Train | Ep [104/1000] Step [211/1000] LR [0.00049] Loss 79.06168 :  10%|█         | 104/1000 [06:04<48:46,  3.27s/it]
Train | Ep [104/1000] Step [211/1000] LR [0.00049] Loss 79.06168 :  10%|█         | 105/1000 [06:04<48:07,  3.23s/it]
Train | Ep [105/1000] Step [213/1000] LR [0.00049] Loss 78.77275 :  10%|█         | 105/1000 [06:07<48:07,  3.23s/it]
Train | Ep [105/1000] Step [213/1000] LR [0.00049] Loss 78.77275 :  11%|█         | 106/1000 [06:07<47:41,  3.20s/it]
Train | Ep [106/1000] Step [215/1000] LR [0.00049] Loss 78.54602 :  11%|█         | 106/1000 [06:10<47:41,  3.20s/it]
Train | Ep [106/1000] Step [215/1000] LR [0.00049] Loss 78.54602 :  11%|█         | 107/1000 [06:10<47:20,  3.18s/it]
Train | Ep [107/1000] Step [217/1000] LR [0.00049] Loss 78.40168 :  11%|█         | 107/1000 [06:13<47:20,  3.18s/it]
Train | Ep [107/1000] Step [217/1000] LR [0.00049] Loss 78.40168 :  11%|█         | 108/1000 [06:13<47:05,  3.17s/it]
Train | Ep [108/1000] Step [219/1000] LR [0.00049] Loss 78.30889 :  11%|█         | 108/1000 [06:17<47:05,  3.17s/it]
Train | Ep [108/1000] Step [219/1000] LR [0.00049] Loss 78.30889 :  11%|█         | 109/1000 [06:17<46:51,  3.16s/it]
Train | Ep [109/1000] Step [221/1000] LR [0.00049] Loss 77.92648 :  11%|█         | 109/1000 [06:20<46:51,  3.16s/it]
Train | Ep [109/1000] Step [221/1000] LR [0.00049] Loss 77.92648 :  11%|█         | 110/1000 [06:20<46:43,  3.15s/it]
Train | Ep [110/1000] Step [223/1000] LR [0.00049] Loss 77.63295 :  11%|█         | 110/1000 [06:23<46:43,  3.15s/it]
Train | Ep [110/1000] Step [223/1000] LR [0.00049] Loss 77.63295 :  11%|█         | 111/1000 [06:23<46:34,  3.14s/it]
Train | Ep [111/1000] Step [225/1000] LR [0.00049] Loss 77.62856 :  11%|█         | 111/1000 [06:26<46:34,  3.14s/it]
